State,Company,City,Number of Workers,Received Date,Effective Date,Layoff/Closure,Temporary/Permanent,Union,Region,County,Industry,Notes
California,"Foto-Kem Industries, Inc. Satellite office #5",Santa Monica,3,11/10/2020,10/15/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Production Resource Group, L.L.C.",San Fernando,40,11/10/2020,9/21/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Production Resource Group, L.L.C.",San Fernando,81,11/10/2020,09/21/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Production Resource Group, L.L.C..",Glendale,114,11/10/2020,9/21/2020,Layoff Permanent,,,,Los Angeles County,,
California,Jabil Inc.,San Jose,515,11/10/2020,11/23/2020,Closure Temporary,,,,Santa Clara County,,
California,"Universal City Studios, LLC dba Universal Studios Hollywood",Universal City,4,11/10/2020,09/18/2020,Closure Temporary,,,,Los Angeles County,,
California,Howmet Aerospace,Rancho Cucamonga,66,11/10/2020,10/05/2020,Layoff Temporary,,,,San Bernardino County,,
California,"Newport Diversified, Inc.",El Cajon,91,11/10/2020,07/07/2020,Layoff Temporary,,,,San Diego County,,
California,Residence Inn San Diego Mission Valley,San Diego,29,11/10/2020,11/24/2020,Closure Permanent,,,,San Diego County,,
California,Renaissance Newport Beach Hotel,Newport Beach,104,11/10/2020,12/16/2020,Closure Permanent,,,,Orange County,,
California,DAMAC Products LLC,La Mirada,79,11/10/2020,12/28/2020,Closure Permanent,,,,Los Angeles County,,
California,Gulfstream,Long Beach,608,11/10/2020,12/31/2020,Closure Permanent,,,,Los Angeles County,,
California,Golden Gate National Parks Conservancy,San Francisco,106,11/10/2020,12/31/2020,Layoff Permanent,,,,San Francisco County,,
California,"Becton, Dickinson and Company (&ldquo;BD&rdquo;)",San Diego,89,11/9/2020,10/01/2020,Layoff Permanent,,,,San Diego County,,
California,"WASH Multifamily Laundry Systems, LLC",Sacramento,1,11/09/2020,09/30/2020,Layoff Permanent,,,,Sacramento County,,
California,SodexoMAGIC,Anaheim,183,11/09/2020,10/31/2020,Closure Temporary,,,,Orange County,,
California,Ace Beverage LLC,Los Angeles,200,11/09/2020,12/01/2020,Closure Permanent,,,,Los Angeles County,,
California,Ace Beverage LLC,Los Angeles,200,11/09/2020,12/11/2020,Closure Permanent,,,,Los Angeles County,,
California,"Service King Paint & Body, LLC.",Mountain View,16,11/09/2020,10/02/2020,Closure Permanent,,,,Santa Clara County,,
California,"Service King Paint & Body, LLC.",San Jose,15,11/09/2020,10/02/2020,Layoff Permanent,,,,Santa Clara County,,
California,"Service King Paint & Body, LLC.",Santa Clara,18,11/09/2020,10/02/2020,Layoff Permanent,,,,Santa Clara County,,
California,Natomas Sports Club,Sacramento,89,11/09/2020,11/5/2020,Closure Permanent,,,,Sacramento County,,
California,"VHG Beverly Hills, LLC",Beverly Hills,87,11/09/2020,10/09/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Ichor Systems, Inc.",Union City,42,11/09/2020,03/31/2021,Closure Permanent,,,,Alameda County,,
California,Hyatt Corporation dba Hyatt Regency Huntington Beach Resort and Spa,Huntington Beach,194,11/09/2020,03/18/2020,Layoff Permanent,,,,Orange County,,
California,"iHeartMedia + Entertainment, Inc., Premiere Networks, Inc. and iHeartMedia Management Services, Inc.",Burbank,81,11/06/2020,10/01/2020,Layoff Permanent,,,,Los Angeles County,,
California,"iHeartMedia + Entertainment, Inc., Premiere Networks, Inc. and iHeartMedia Management Services, Inc.",Hollywood,7,11/06/2020,10/1/2020,Layoff Permanent,,,,Los Angeles County,,
California,Hotel Nikko San Francisco,San Francisco,211,11/06/2020,12/16/2020,Layoff Permanent,,,,San Francisco County,,
California,Boys & Girls Clubs of Greater San Diego,San Diego,105,11/05/2020,3/16/2020,Closure Temporary,,,,San Diego County,,
California,"Crescent Hotels and Resorts, LLC",Sacramento,30,11/05/2020,09/22/2020,Layoff Permanent,,,,Sacramento County,,
California,San Diego Convention Center Corporation,San Diego,26,11/5/2020,09/25/2020,Layoff Permanent,,,,San Diego County,,
California,Hawaiian Gardens Casino,Hawaiian Gardens,1185,11/04/2020,05/31/2020,Layoff Permanent,,,,Los Angeles County,,
California,PIH Health Hospital - Downey,Downey,28,11/03/2020,04/20/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Payne's Janitorial Services, Inc.",La Habra,65,11/03/2020,03/16/2020,Closure Permanent,,,,Orange County,,
California,PIH Health Hospital - Downey,Downey,56,11/03/2020,06/01/2020,Layoff Permanent,,,,Los Angeles County,,
California,PIH Health Hospital - Whittier,Whittier,61,11/03/2020,04/20/2020,Layoff Temporary,,,,Los Angeles County,,
California,PIH Health Hospital - Whittier,Whittier,9,11/03/2020,06/15/2020,Layoff Permanent,,,,Los Angeles County,,
California,PIH Health Hospital - Downey,Downey,7,11/03/2020,06/15/2020,Layoff Permanent,,,,Los Angeles County,,
California,PIH Health Hospital - Downey,Downey,11,11/03/2020,06/15/2020,Layoff Temporary,,,,Los Angeles County,,
California,Park Management Corp. - Six Flags Hurricane Harbor Concord,Concord,1,11/02/2020,03/13/2020,Layoff Temporary,,,,Contra Costa County,,
California,Carlton Forge Works,Paramount,77,11/02/2020,06/30/2020,Layoff Permanent,,,,Los Angeles County,,
California,Molson Coors Beverage Company,Baldwin Park,462,11/2/2020,05/08/2020,Closure Permanent,,,,Los Angeles County,,
California,Silgan Containers,Riverbank,150,11/2/2020,11/9/2020,Layoff Temporary,,,,Stanislaus County,,
California,Amtrak,Los Angeles,272,11/2/2020,10/1/2020,Layoff Permanent,,,,Los Angeles County,,
California,Maritz Holdings Inc.,Torrance,2,11/02/2020,02/22/2021,Layoff Permanent,,,,Los Angeles County,,
California,TAMCO,Rancho Cucamonga,66,11/02/2020,12/30/2020,Closure Permanent,,,,San Bernardino County,,
California,"Intercept Pharmaceuticals, Inc.",San Diego,2,10/30/2020,10/08/2020,Layoff Permanent,,,,San Diego County,,
California,"Wheel Pros, LLC",Rancho Dominguez,88,10/30/2020,11/14/2020,Closure Permanent,,,,Los Angeles County,,
California,Orora Visual LLC,Los Angeles,5,10/30/2020,11/30/2020,Closure Permanent,,,,Los Angeles County,,
California,VFC,Alameda,7,10/29/2020,07/21/2020,Closure Permanent,,,,Alameda County,,
California,Araca Merchandise LP.,San Fernando,89,10/29/2020,04/27/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Alcatraz Cruises, LLC",San Francisco,2,10/29/2020,08/31/2020,Layoff Permanent,,,,San Francisco County,,
California,Aldo US Inc.,Ventura,8,10/28/2020,07/24/2020,Layoff Temporary,,,,Ventura County,,
California,Aldo US Inc. Store 2072,Los Angeles,31,10/28/2020,08/08/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Aldo US Inc., Store 2081",Arcadia,7,10/28/2020,08/08/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Aldo US Inc., Store 2077",Sacramento,10,10/28/2020,8/8/2020,Layoff Temporary,,,,Sacramento County,,
California,Aldo US Inc. Store 2144,San Jose,3,10/28/2020,8/8/2020,Layoff Temporary,,,,Santa Clara County,,
California,"Thermal Structures, Inc.",Corona,350,10/28/2020,10/23/2020,Layoff Temporary,,,,Riverside County,,
California,Regal Cinemas,Fairfield,32,10/28/2020,10/08/2020,Closure Temporary,,,,Solano County,,
California,Aramark -Asilomar,Pacific Grove,33,10/27/2020,08/31/2020,Layoff Permanent,,,,Monterey County,,
California,Aldo US Inc. Store 2067,Santa Clara,25,10/27/2020,08/08/2020,Layoff Temporary,,,,Santa Clara County,,
California,"Intercontinental Hotels Group Resources, LLC (IHG)",Santa Clara,17,10/27/2020,11/30/2020,Layoff Permanent,,,,Santa Clara County,,
California,"InterContinental Hotels Group Resources, LLC (IHG)",Sunnyvale,29,10/27/2020,11/30/2020,Layoff Permanent,,,,Santa Clara County,,
California,Equinox - Sports Club LA,Los Angeles,8,10/27/2020,03/21/2020,Layoff Permanent,,,,Los Angeles County,,
California,Lehigh Southwest Cement Company,Cupertino,40,10/27/2020,12/28/2020,Layoff Temporary,,,,Santa Clara County,,
California,Pacific Life Insurance Company,Newport Beach,87,10/27/2020,12/31/2020,Layoff Permanent,,,,Orange County,,
California,AIO Acquisition Inc.,Ontario,5,10/26/2020,05/22/2020,Layoff Permanent,,,,San Bernardino County,,
California,AIO Acquisition Inc.,Ontario,8,10/26/2020,04/14/2020,Layoff Type Unknown,,,,San Bernardino County,,
California,Company 3 Method Inc. fka Deluxe Creative Services Inc.,Los Angeles,68,10/26/2020,07/12/2020,Layoff Temporary,,,,Los Angeles County,,
California,Company 3 Method Inc. fka Deluxe Creative Services Inc.,Santa Monica,34,10/26/2020,7/12/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Company 3 Method Inc. fka Deluxe Creative Services, Inc.",Burbank,7,10/26/2020,07/26/2020,Layoff Temporary,,,,Los Angeles County,,
California,Company 3 Method Inc. fka Deluxe Creative Services,Burbank,12,10/26/2020,07/31/2020,Layoff Permanent,,,,Los Angeles County,,
California,Company 3 Method Inc. fka Deluxe Creative Services Inc.,Los Angeles,7,10/26/2020,10/02/2020,Layoff Permanent,,,,Los Angeles County,,
California,Company 3 Method Inc. fka Deluxe Creative Services Inc.,Los Angeles,4,10/26/2020,10/02/2020,Layoff Permanent,,,,Los Angeles County,,
California,Company 3 Method Inc. fka Deluxe Creative Services Inc.,Santa Monica,3,10/26/2020,10/2/2020,Layoff Permanent,,,,Los Angeles County,,
California,Company 3 Method Inc. fka Deluxe Creative Services Inc.,Los Angeles,9,10/26/2020,7/26/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Universal City Studios, LLC dba Universal Studios Hollywood",Universal City,170,10/26/2020,12/04/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Gatan, Inc",Pleasanton,105,10/26/2020,11/01/2020,Layoff Temporary,,,,Alameda County,,
California,Kinkisharyo International LLC,Palmdale,5,10/26/2020,12/22/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Galpin Motors, Inc.",North Hills,47,10/23/2020,7/31/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Galpin Motors, Inc.",Mission Hills,4,10/23/2020,08/04/2020,Layoff Permanent,,,,Los Angeles County,,
California,Rosa Mexicano,San Francisco,76,10/23/2020,06/05/2020,Closure Permanent,,,,San Francisco County,,
California,"Precision Founders, Inc. dba PCC Structurals",Hayward,15,10/23/2020,08/04/2020,Layoff Temporary,,,,Alameda County,,
California,San Francisco Symphony,San Francisco,4,10/23/2020,08/31/2020,Layoff Permanent,,,,San Francisco County,,
California,San Francisco Symphony,San Francisco,8,10/23/2020,08/31/2020,Layoff Temporary,,,,San Francisco County,,
California,Stanford University,Stanford,34,10/23/2020,09/01/2020,Layoff Temporary,,,,Santa Clara County,,
California,Stanford University,Stanford,230,10/23/2020,09/01/2020,Layoff Permanent,,,,Santa Clara County,,
California,Los Angeles Philharmonic Association,Los Angeles,38,10/23/2020,11/27/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Hillphoenix dba Anthony, Inc.",Sylmar,404,10/22/2020,6/15/2020,Layoff Temporary,,,,Los Angeles County,,
California,Green Dot Corp,Pasadena,56,10/22/2020,09/11/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Communications Test Design, Inc.",Lincoln,49,10/22/2020,10/10/2020,Closure Permanent,,,,Placer County,,
California,"Marriott Hotel Services, Inc., DBA Torrance Marriott Redondo Beach",Torrance,67,10/22/2020,10/30/2020,Layoff Permanent,,,,Los Angeles County,,
California,Renaissance Hotel Operating Co. DBA Renaissance Esmeralda Resort and Spa,Indian Wells,186,10/22/2020,10/30/2020,Layoff Permanent,,,,Riverside County,,
California,"Ritz-Carlton Hotel Company LLC DBA Ritz-Carlton, Rancho Mirage",Rancho Mirage,69,10/22/2020,10/30/2020,Layoff Permanent,,,,Riverside County,,
California,"Marriott Hotel Services, Inc.",Monterey,48,10/22/2020,10/30/2020,Layoff Permanent,,,,Monterey County,,
California,Bon Appetit,Sunnyvale,329,10/22/2020,08/20/2020,Layoff Permanent,,,,Santa Clara County,,
California,Safran Seats,Santa Maria,12,10/22/2020,10/30/2020,Layoff Permanent,,,,Santa Barbara County,,
California,Hotel Nia,Menlo Park,132,10/22/2020,03/18/2020,Layoff Permanent,,,,San Mateo County,,
California,VillaSport Club & Spa,San Jose,134,10/22/2020,12/12/2020,Layoff Permanent,,,,Santa Clara County,,
California,"Martiz Holdings, Inc.",Torrance,2,10/22/2020,02/22/2021,Layoff Permanent,,,,Los Angeles County,,
California,TGI Friday's Inc,Westminster,44,10/22/2020,10/26/2020,Closure Permanent,,,,Orange County,,
California,Sodexo Inc,Los Angeles,206,10/22/2020,10/16/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Sodexo, Inc.",Simi Valley,80,10/22/2020,10/16/2020,Layoff Temporary,,,,Ventura County,,
California,Jabil Inc,San Jose,178,10/22/2020,12/21/2020,Closure Temporary,,,,Santa Clara County,,
California,Budget 8 LTD dba E-Z 8 Motel,San Jose,12,10/22/2020,12/18/2020,Closure Permanent,,,,Santa Clara County,,
California,"Lawry's Restaurants, Inc.",Beverly Hills,87,10/21/2020,07/02/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Centric Brands, Inc. dba Joe's Jeans Los Angeles Showroom",Los Angeles,1,10/21/2020,07/17/2020,Layoff Permanent,,,,Los Angeles County,,
California,Crestline Hotels & Resorts-Marriott Fisherman's Wharf,San Francisco,6,10/21/2020,7/21/2020,Layoff Permanent,,,,San Francisco County,,
California,"Communication Test Design, Inc.",Lincoln,70,10/21/2020,11/09/2020,Closure Permanent,,,,Placer County,,
California,LEGOLAND California LLC dba LEGOLAND California Resort,Carlsbad,113,10/21/2020,08/01/2020,Layoff Permanent,,,,San Diego County,,
California,"Glossier, Inc.",Los Angeles,46,10/21/2020,08/07/2020,Closure Permanent,,,,Los Angeles County,,
California,"BPR Properties Management, LLC dba BPR HOTELS",Berkeley,98,10/21/2020,05/18/2020,Layoff Permanent,,,,Alameda County,,
California,Centric Brands Inc.,Los Angeles,43,10/21/2020,08/31/2020,Layoff Permanent,,,,Los Angeles County,,
California,Portola/Alexion,South San Francisco,150,10/21/2020,9/25/2020,Layoff Permanent,,,,San Mateo County,,
California,"Spicers Paper, Inc.",Santa Fe Springs,7,10/21/2020,8/28/2020,Layoff Permanent,,,,Los Angeles County,,
California,The Clift Royal Sonesta Hotel,San Francisco,228,10/21/2020,11/10/2020,Layoff Temporary,,,,San Francisco County,,
California,Sheraton Operating Corporation DBA The Westin South Coast Plaza,Costa Mesa,50,10/21/2020,10/30/2020,Layoff Permanent,,,,Orange County,,
California,"Channel Control Merchants, LLC",Fontana,55,10/21/2020,12/15/2020,Closure Permanent,,,,San Bernardino County,,
California,Hilton Checkers Los Angeles,Los Angeles,47,10/21/2020,08/25/2020,Layoff Permanent,,,,Los Angeles County,,
California,DT Employer LLC,Ontario,168,10/21/2020,03/20/2020,Layoff Temporary,,,,San Bernardino County,,
California,DT Employer LLC,Ontario,39,10/21/2020,10/29/2020,Layoff Permanent,,,,San Bernardino County,,
California,"Red Bull North America, Inc. and Red Bull Media House North America, Inc.",Santa Monica,89,10/21/2020,12/01/2020,Layoff Permanent,,,,Los Angeles County,,
California,Fanatics,San Francisco,97,10/21/2020,03/14/2020,Layoff Temporary,,,,San Francisco County,,
California,"Purple Communications, Inc.",Rocklin,42,10/21/2020,12/18/2020,Closure Permanent,,,,Placer County,,
California,HMSHost,South San Francisco,164,10/20/2020,10/15/2020,Layoff Temporary,,,,San Mateo County,,
California,HMSHost-San Jose International Airport,San Jose,196,10/20/2020,10/15/2020,Layoff Temporary,,,,Santa Clara County,,
California,"Taste, Inc.",Sacramento,8,10/20/2020,5/3/2020,Layoff Temporary,,,,Sacramento County,,
California,Mariott Resorts Hospitality Corporation,San Diego,67,10/20/2020,11/13/2020,Layoff Permanent,,,,San Diego County,,
California,"SSA Group, LLC",Monterey,197,10/20/2020,03/29/2020,Layoff Temporary,,,,Monterey County,,
California,Levy Premium Foodservice Limited Paitnership,Oakland,220,10/20/2020,11/30/2020,Closure Permanent,,,,Alameda County,,
California,"Intercontinental Hotels Group Resources, LLC",San Diego,24,10/20/2020,11/30/2020,Layoff Permanent,,,,San Diego County,,
California,Transform CO,West Hills,131,10/20/2020,04/16/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Compass Group USA, Inc. DBA Chartwells at San Jose State University",San Jose,28,10/20/2020,12/01/2020,Layoff Permanent,,,,Santa Clara County,,
California,DACA - De Anza Cupertino Aquatics,San Jose,100,10/19/2020,06/02/2020,Layoff Type Unknown,,,,Santa Clara County,,
California,Gate Gourmet,San Francisco,157,10/19/2020,10/02/2020,Layoff Permanent,,,,San Francisco County,,
California,The Boeing Company,Seal Beach,10,10/19/2020,10/30/2020,Layoff Permanent,,,,Orange County,,
California,"Hamrock, Inc.",Santa Fe Springs,80,10/16/2020,10/09/2020,Layoff Permanent,,,,Los Angeles County,,
California,Scripps Corporate Office Campus Point,San Diego,35,10/15/2020,04/20/2020,Layoff Temporary,,,,San Diego County,,
California,Scripps Health,La Jolla,2,10/15/2020,06/26/2020,Layoff Permanent,,,,San Diego County,,
California,"Lettuce Entertain You Enterprises, Inc.",Los Angeles,29,10/15/2020,12/16/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Lettuce Entertain You Enterprises, Inc.",Santa Monica,21,10/15/2020,12/16/2020,Layoff Permanent,,,,Los Angeles County,,
California,Walmart,Sunnyvale,158,10/14/2020,06/30/2020,Layoff Permanent,,,,Santa Clara County,,
California,"ABM Aviation, Inc.",Los Angeles,67,10/14/2020,11/09/2020,Layoff Permanent,,,,Los Angeles County,,
California,Kaiser Foundation Hospitals,San Jose,1,10/14/2020,10/09/2020,Layoff Type Unknown,,,,Santa Clara County,,
California,Adventist Health Reedley,Reedley,2,10/14/2020,10/23/2020,Layoff Permanent,,,,Fresno County,,
California,Adventist Health Hanford,Hanford,3,10/14/2020,10/23/2020,Layoff Permanent,,,,Kings County,,
California,Club One Casino,Fresno,126,10/13/2020,07/31/2020,Layoff Temporary,,,,Fresno County,,
California,DFS Group L.P.,Torrance,24,10/13/2020,09/01/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Bill Wright, Inc. dba Bill Wright Toyota",Bakersfield,150,10/13/2020,9/28/2020,Closure Permanent,,,,Kern County,,
California,Paradies Lagardere @ LAX,Los Angeles,131,10/13/2020,12/15/2020,Closure Permanent,,,,Los Angeles County,,
