,snap,isPartial,region,metroCode
2020-01-26,100.0,False,US-OR,661
2020-02-02,32.0,False,US-OR,661
2020-02-09,0.0,False,US-OR,661
2020-02-16,64.0,False,US-OR,661
2020-02-23,32.0,False,US-OR,661
2020-03-01,0.0,False,US-OR,661
2020-03-08,0.0,False,US-OR,661
2020-03-15,33.0,False,US-OR,661
2020-03-22,0.0,False,US-OR,661
2020-03-29,28.0,False,US-OR,661
2020-04-05,29.0,False,US-OR,661
2020-04-12,28.0,False,US-OR,661
2020-04-19,28.0,False,US-OR,661
2020-04-26,30.0,False,US-OR,661
2020-05-03,0.0,False,US-OR,661
2020-05-10,0.0,False,US-OR,661
2020-05-17,0.0,False,US-OR,661
2020-05-24,0.0,False,US-OR,661
2020-05-31,0.0,False,US-OR,661
2020-06-07,0.0,False,US-OR,661
2020-06-14,64.0,False,US-OR,661
2020-06-21,0.0,False,US-OR,661
2020-06-28,0.0,False,US-OR,661
2020-07-05,0.0,False,US-OR,661
2020-07-12,64.0,False,US-OR,661
2020-07-19,33.0,False,US-OR,661
2020-07-26,34.0,False,US-OR,661
2020-08-02,0.0,False,US-OR,661
2020-08-09,0.0,False,US-OR,661
2020-08-16,32.0,False,US-OR,661
2020-08-23,0.0,False,US-OR,661
2020-08-30,93.0,False,US-OR,661
2020-09-06,0.0,False,US-OR,661
2020-09-13,0.0,False,US-OR,661
2020-09-20,32.0,False,US-OR,661
2020-09-27,0.0,False,US-OR,661
2020-10-04,34.0,False,US-OR,661
2020-10-11,0.0,False,US-OR,661
2020-10-18,0.0,False,US-OR,661
2020-10-25,0.0,False,US-OR,661
2020-11-01,30.0,False,US-OR,661
2020-11-08,35.0,False,US-OR,661
2020-11-15,0.0,False,US-OR,661
2020-11-22,36.0,False,US-OR,661
2020-11-29,0.0,False,US-OR,661
2020-12-06,0.0,False,US-OR,661
2020-12-13,0.0,False,US-OR,661
2020-12-20,39.0,False,US-OR,661
2020-12-27,0.0,False,US-OR,661
2020-01-05,42.0,False,US-OR,641
2020-01-12,76.0,False,US-OR,641
2020-01-19,37.0,False,US-OR,641
2020-01-26,36.0,False,US-OR,641
2020-02-02,58.0,False,US-OR,641
2020-02-09,54.0,False,US-OR,641
2020-02-16,30.0,False,US-OR,641
2020-02-23,15.0,False,US-OR,641
2020-03-01,47.0,False,US-OR,641
2020-03-08,50.0,False,US-OR,641
2020-03-15,65.0,False,US-OR,641
2020-03-22,57.0,False,US-OR,641
2020-03-29,51.0,False,US-OR,641
2020-04-05,77.0,False,US-OR,641
2020-04-12,85.0,False,US-OR,641
2020-04-19,80.0,False,US-OR,641
2020-04-26,66.0,False,US-OR,641
2020-05-03,64.0,False,US-OR,641
2020-05-10,75.0,False,US-OR,641
2020-05-17,97.0,False,US-OR,641
2020-05-24,60.0,False,US-OR,641
2020-05-31,62.0,False,US-OR,641
2020-06-07,68.0,False,US-OR,641
2020-06-14,100.0,False,US-OR,641
2020-06-21,51.0,False,US-OR,641
2020-06-28,66.0,False,US-OR,641
2020-07-05,51.0,False,US-OR,641
2020-07-12,35.0,False,US-OR,641
2020-07-19,67.0,False,US-OR,641
2020-07-26,85.0,False,US-OR,641
2020-08-02,65.0,False,US-OR,641
2020-08-09,82.0,False,US-OR,641
2020-08-16,63.0,False,US-OR,641
2020-08-23,57.0,False,US-OR,641
2020-08-30,68.0,False,US-OR,641
2020-09-06,43.0,False,US-OR,641
2020-09-13,44.0,False,US-OR,641
2020-09-20,54.0,False,US-OR,641
2020-09-27,43.0,False,US-OR,641
2020-10-04,56.0,False,US-OR,641
2020-10-11,32.0,False,US-OR,641
2020-10-18,50.0,False,US-OR,641
2020-10-25,73.0,False,US-OR,641
2020-11-01,43.0,False,US-OR,641
2020-11-08,51.0,False,US-OR,641
2020-11-15,56.0,False,US-OR,641
2020-11-22,37.0,False,US-OR,641
2020-11-29,45.0,False,US-OR,641
2020-12-06,52.0,False,US-OR,641
2020-12-13,57.0,False,US-OR,641
2020-12-20,68.0,False,US-OR,641
2020-12-27,56.0,False,US-OR,641
2020-01-05,19.0,False,US-OR,657
2020-01-12,18.0,False,US-OR,657
2020-01-19,57.0,False,US-OR,657
2020-01-26,37.0,False,US-OR,657
2020-02-02,36.0,False,US-OR,657
2020-02-09,37.0,False,US-OR,657
2020-02-16,18.0,False,US-OR,657
2020-02-23,87.0,False,US-OR,657
2020-03-01,18.0,False,US-OR,657
2020-03-08,0.0,False,US-OR,657
2020-03-15,18.0,False,US-OR,657
2020-03-22,33.0,False,US-OR,657
2020-03-29,33.0,False,US-OR,657
2020-04-05,17.0,False,US-OR,657
2020-04-12,49.0,False,US-OR,657
2020-04-19,65.0,False,US-OR,657
2020-04-26,33.0,False,US-OR,657
2020-05-03,16.0,False,US-OR,657
2020-05-10,16.0,False,US-OR,657
2020-05-17,0.0,False,US-OR,657
2020-05-24,35.0,False,US-OR,657
2020-05-31,35.0,False,US-OR,657
2020-06-07,18.0,False,US-OR,657
2020-06-14,71.0,False,US-OR,657
2020-06-21,18.0,False,US-OR,657
2020-06-28,55.0,False,US-OR,657
2020-07-05,18.0,False,US-OR,657
2020-07-12,18.0,False,US-OR,657
2020-07-19,19.0,False,US-OR,657
2020-07-26,94.0,False,US-OR,657
2020-08-02,18.0,False,US-OR,657
2020-08-09,18.0,False,US-OR,657
2020-08-16,18.0,False,US-OR,657
2020-08-23,0.0,False,US-OR,657
2020-08-30,32.0,False,US-OR,657
2020-09-06,70.0,False,US-OR,657
2020-09-13,52.0,False,US-OR,657
2020-09-20,18.0,False,US-OR,657
2020-09-27,18.0,False,US-OR,657
2020-10-04,0.0,False,US-OR,657
2020-10-11,0.0,False,US-OR,657
2020-10-18,62.0,False,US-OR,657
2020-10-25,41.0,False,US-OR,657
2020-11-01,16.0,False,US-OR,657
2020-11-08,19.0,False,US-OR,657
2020-11-15,40.0,False,US-OR,657
2020-11-22,100.0,False,US-OR,657
2020-11-29,39.0,False,US-OR,657
2020-12-06,19.0,False,US-OR,657
2020-12-13,20.0,False,US-OR,657
2020-12-20,0.0,False,US-OR,657
2020-12-27,19.0,False,US-OR,657
2020-01-05,33.0,False,US-OR,612
2020-01-12,31.0,False,US-OR,612
2020-01-19,27.0,False,US-OR,612
2020-01-26,32.0,False,US-OR,612
2020-02-02,5.0,False,US-OR,612
2020-02-09,16.0,False,US-OR,612
2020-02-16,11.0,False,US-OR,612
2020-02-23,16.0,False,US-OR,612
2020-03-01,26.0,False,US-OR,612
2020-03-08,21.0,False,US-OR,612
2020-03-15,45.0,False,US-OR,612
2020-03-22,78.0,False,US-OR,612
2020-03-29,100.0,False,US-OR,612
2020-04-05,58.0,False,US-OR,612
2020-04-12,43.0,False,US-OR,612
2020-04-19,50.0,False,US-OR,612
2020-04-26,14.0,False,US-OR,612
2020-05-03,43.0,False,US-OR,612
2020-05-10,63.0,False,US-OR,612
2020-05-17,39.0,False,US-OR,612
2020-05-24,5.0,False,US-OR,612
2020-05-31,40.0,False,US-OR,612
2020-06-07,45.0,False,US-OR,612
2020-06-14,31.0,False,US-OR,612
2020-06-21,42.0,False,US-OR,612
2020-06-28,27.0,False,US-OR,612
2020-07-05,32.0,False,US-OR,612
2020-07-12,33.0,False,US-OR,612
2020-07-19,22.0,False,US-OR,612
2020-07-26,38.0,False,US-OR,612
2020-08-02,38.0,False,US-OR,612
2020-08-09,27.0,False,US-OR,612
2020-08-16,49.0,False,US-OR,612
2020-08-23,41.0,False,US-OR,612
2020-08-30,81.0,False,US-OR,612
2020-09-06,31.0,False,US-OR,612
2020-09-13,39.0,False,US-OR,612
2020-09-20,20.0,False,US-OR,612
2020-09-27,43.0,False,US-OR,612
2020-10-04,43.0,False,US-OR,612
2020-10-11,18.0,False,US-OR,612
2020-10-18,53.0,False,US-OR,612
2020-10-25,36.0,False,US-OR,612
2020-11-01,30.0,False,US-OR,612
2020-11-08,56.0,False,US-OR,612
2020-11-15,18.0,False,US-OR,612
2020-11-22,24.0,False,US-OR,612
2020-11-29,22.0,False,US-OR,612
2020-12-06,28.0,False,US-OR,612
2020-12-13,17.0,False,US-OR,612
2020-12-20,12.0,False,US-OR,612
2020-12-27,28.0,False,US-OR,612
2020-01-05,63.0,False,US-OR,709
2020-01-12,35.0,False,US-OR,709
2020-01-19,62.0,False,US-OR,709
2020-01-26,61.0,False,US-OR,709
2020-02-02,12.0,False,US-OR,709
2020-02-09,36.0,False,US-OR,709
2020-02-16,35.0,False,US-OR,709
2020-02-23,24.0,False,US-OR,709
2020-03-01,23.0,False,US-OR,709
2020-03-08,52.0,False,US-OR,709
2020-03-15,35.0,False,US-OR,709
2020-03-22,53.0,False,US-OR,709
2020-03-29,64.0,False,US-OR,709
2020-04-05,64.0,False,US-OR,709
2020-04-12,62.0,False,US-OR,709
2020-04-19,10.0,False,US-OR,709
2020-04-26,42.0,False,US-OR,709
2020-05-03,74.0,False,US-OR,709
2020-05-10,54.0,False,US-OR,709
2020-05-17,100.0,False,US-OR,709
2020-05-24,57.0,False,US-OR,709
2020-05-31,68.0,False,US-OR,709
2020-06-07,58.0,False,US-OR,709
2020-06-14,47.0,False,US-OR,709
2020-06-21,71.0,False,US-OR,709
2020-06-28,36.0,False,US-OR,709
2020-07-05,61.0,False,US-OR,709
2020-07-12,25.0,False,US-OR,709
2020-07-19,50.0,False,US-OR,709
2020-07-26,37.0,False,US-OR,709
2020-08-02,100.0,False,US-OR,709
2020-08-09,36.0,False,US-OR,709
2020-08-16,59.0,False,US-OR,709
2020-08-23,33.0,False,US-OR,709
2020-08-30,65.0,False,US-OR,709
2020-09-06,23.0,False,US-OR,709
2020-09-13,44.0,False,US-OR,709
2020-09-20,78.0,False,US-OR,709
2020-09-27,87.0,False,US-OR,709
2020-10-04,50.0,False,US-OR,709
2020-10-11,40.0,False,US-OR,709
2020-10-18,28.0,False,US-OR,709
2020-10-25,54.0,False,US-OR,709
2020-11-01,44.0,False,US-OR,709
2020-11-08,78.0,False,US-OR,709
2020-11-15,68.0,False,US-OR,709
2020-11-22,14.0,False,US-OR,709
2020-11-29,90.0,False,US-OR,709
2020-12-06,52.0,False,US-OR,709
2020-12-13,27.0,False,US-OR,709
2020-12-20,42.0,False,US-OR,709
2020-12-27,51.0,False,US-OR,709
2020-01-05,0.0,False,US-OR,626
2020-01-12,46.0,False,US-OR,626
2020-01-19,0.0,False,US-OR,626
2020-01-26,0.0,False,US-OR,626
2020-02-02,0.0,False,US-OR,626
2020-02-09,0.0,False,US-OR,626
2020-02-16,0.0,False,US-OR,626
2020-02-23,43.0,False,US-OR,626
2020-03-01,0.0,False,US-OR,626
2020-03-08,42.0,False,US-OR,626
2020-03-15,0.0,False,US-OR,626
2020-03-22,0.0,False,US-OR,626
2020-03-29,38.0,False,US-OR,626
2020-04-05,77.0,False,US-OR,626
2020-04-12,0.0,False,US-OR,626
2020-04-19,0.0,False,US-OR,626
2020-04-26,38.0,False,US-OR,626
2020-05-03,39.0,False,US-OR,626
2020-05-10,0.0,False,US-OR,626
2020-05-17,41.0,False,US-OR,626
2020-05-24,0.0,False,US-OR,626
2020-05-31,40.0,False,US-OR,626
2020-06-07,0.0,False,US-OR,626
2020-06-14,41.0,False,US-OR,626
2020-06-21,0.0,False,US-OR,626
2020-06-28,0.0,False,US-OR,626
2020-07-05,44.0,False,US-OR,626
2020-07-12,47.0,False,US-OR,626
2020-07-19,0.0,False,US-OR,626
2020-07-26,0.0,False,US-OR,626
2020-08-02,0.0,False,US-OR,626
2020-08-09,0.0,False,US-OR,626
2020-08-16,46.0,False,US-OR,626
2020-08-23,0.0,False,US-OR,626
2020-08-30,0.0,False,US-OR,626
2020-09-06,88.0,False,US-OR,626
2020-09-13,0.0,False,US-OR,626
2020-09-20,0.0,False,US-OR,626
2020-09-27,43.0,False,US-OR,626
2020-10-04,90.0,False,US-OR,626
2020-10-11,45.0,False,US-OR,626
2020-10-18,96.0,False,US-OR,626
2020-10-25,47.0,False,US-OR,626
2020-11-01,40.0,False,US-OR,626
2020-11-08,0.0,False,US-OR,626
2020-11-15,46.0,False,US-OR,626
2020-11-22,0.0,False,US-OR,626
2020-11-29,46.0,False,US-OR,626
2020-12-06,0.0,False,US-OR,626
2020-12-13,0.0,False,US-OR,626
2020-12-20,100.0,False,US-OR,626
2020-12-27,0.0,False,US-OR,626
2020-01-05,18.0,False,US-OR,625
2020-01-12,53.0,False,US-OR,625
2020-01-19,39.0,False,US-OR,625
2020-01-26,59.0,False,US-OR,625
2020-02-02,54.0,False,US-OR,625
2020-02-09,22.0,False,US-OR,625
2020-02-16,43.0,False,US-OR,625
2020-02-23,51.0,False,US-OR,625
2020-03-01,35.0,False,US-OR,625
2020-03-08,36.0,False,US-OR,625
2020-03-15,54.0,False,US-OR,625
2020-03-22,7.0,False,US-OR,625
2020-03-29,98.0,False,US-OR,625
2020-04-05,71.0,False,US-OR,625
2020-04-12,41.0,False,US-OR,625
2020-04-19,61.0,False,US-OR,625
2020-04-26,55.0,False,US-OR,625
2020-05-03,35.0,False,US-OR,625
2020-05-10,37.0,False,US-OR,625
2020-05-17,15.0,False,US-OR,625
2020-05-24,31.0,False,US-OR,625
2020-05-31,85.0,False,US-OR,625
2020-06-07,23.0,False,US-OR,625
2020-06-14,62.0,False,US-OR,625
2020-06-21,32.0,False,US-OR,625
2020-06-28,33.0,False,US-OR,625
2020-07-05,50.0,False,US-OR,625
2020-07-12,82.0,False,US-OR,625
2020-07-19,83.0,False,US-OR,625
2020-07-26,75.0,False,US-OR,625
2020-08-02,50.0,False,US-OR,625
2020-08-09,49.0,False,US-OR,625
2020-08-16,30.0,False,US-OR,625
2020-08-23,27.0,False,US-OR,625
2020-08-30,34.0,False,US-OR,625
2020-09-06,41.0,False,US-OR,625
2020-09-13,34.0,False,US-OR,625
2020-09-20,55.0,False,US-OR,625
2020-09-27,59.0,False,US-OR,625
2020-10-04,46.0,False,US-OR,625
2020-10-11,50.0,False,US-OR,625
2020-10-18,52.0,False,US-OR,625
2020-10-25,68.0,False,US-OR,625
2020-11-01,53.0,False,US-OR,625
2020-11-08,62.0,False,US-OR,625
2020-11-15,57.0,False,US-OR,625
2020-11-22,36.0,False,US-OR,625
2020-11-29,24.0,False,US-OR,625
2020-12-06,51.0,False,US-OR,625
2020-12-13,18.0,False,US-OR,625
2020-12-20,100.0,False,US-OR,625
2020-12-27,46.0,False,US-OR,625
2020-01-05,32.0,False,US-OR,627
2020-01-12,15.0,False,US-OR,627
2020-01-19,47.0,False,US-OR,627
2020-01-26,16.0,False,US-OR,627
2020-02-02,30.0,False,US-OR,627
2020-02-09,62.0,False,US-OR,627
2020-02-16,77.0,False,US-OR,627
2020-02-23,0.0,False,US-OR,627
2020-03-01,29.0,False,US-OR,627
2020-03-08,0.0,False,US-OR,627
2020-03-15,45.0,False,US-OR,627
2020-03-22,57.0,False,US-OR,627
2020-03-29,55.0,False,US-OR,627
2020-04-05,13.0,False,US-OR,627
2020-04-12,26.0,False,US-OR,627
2020-04-19,52.0,False,US-OR,627
2020-04-26,92.0,False,US-OR,627
2020-05-03,54.0,False,US-OR,627
2020-05-10,42.0,False,US-OR,627
2020-05-17,42.0,False,US-OR,627
2020-05-24,44.0,False,US-OR,627
2020-05-31,15.0,False,US-OR,627
2020-06-07,43.0,False,US-OR,627
2020-06-14,15.0,False,US-OR,627
2020-06-21,44.0,False,US-OR,627
2020-06-28,77.0,False,US-OR,627
2020-07-05,15.0,False,US-OR,627
2020-07-12,31.0,False,US-OR,627
2020-07-19,62.0,False,US-OR,627
2020-07-26,16.0,False,US-OR,627
2020-08-02,16.0,False,US-OR,627
2020-08-09,15.0,False,US-OR,627
2020-08-16,47.0,False,US-OR,627
2020-08-23,58.0,False,US-OR,627
2020-08-30,43.0,False,US-OR,627
2020-09-06,44.0,False,US-OR,627
2020-09-13,58.0,False,US-OR,627
2020-09-20,15.0,False,US-OR,627
2020-09-27,78.0,False,US-OR,627
2020-10-04,80.0,False,US-OR,627
2020-10-11,54.0,False,US-OR,627
2020-10-18,35.0,False,US-OR,627
2020-10-25,51.0,False,US-OR,627
2020-11-01,28.0,False,US-OR,627
2020-11-08,66.0,False,US-OR,627
2020-11-15,68.0,False,US-OR,627
2020-11-22,49.0,False,US-OR,627
2020-11-29,32.0,False,US-OR,627
2020-12-06,50.0,False,US-OR,627
2020-12-13,68.0,False,US-OR,627
2020-12-20,0.0,False,US-OR,627
2020-12-27,100.0,False,US-OR,627
2020-01-05,52.0,False,US-PA,523
2020-01-12,59.0,False,US-PA,523
2020-01-19,50.0,False,US-PA,523
2020-01-26,69.0,False,US-PA,523
2020-02-02,48.0,False,US-PA,523
2020-02-09,39.0,False,US-PA,523
2020-02-16,37.0,False,US-PA,523
2020-02-23,49.0,False,US-PA,523
2020-03-01,46.0,False,US-PA,523
2020-03-08,39.0,False,US-PA,523
2020-03-15,64.0,False,US-PA,523
2020-03-22,69.0,False,US-PA,523
2020-03-29,51.0,False,US-PA,523
2020-04-05,42.0,False,US-PA,523
2020-04-12,50.0,False,US-PA,523
2020-04-19,43.0,False,US-PA,523
2020-04-26,58.0,False,US-PA,523
2020-05-03,33.0,False,US-PA,523
2020-05-10,51.0,False,US-PA,523
2020-05-17,83.0,False,US-PA,523
2020-05-24,27.0,False,US-PA,523
2020-05-31,26.0,False,US-PA,523
2020-06-07,81.0,False,US-PA,523
2020-06-14,96.0,False,US-PA,523
2020-06-21,66.0,False,US-PA,523
2020-06-28,9.0,False,US-PA,523
2020-07-05,38.0,False,US-PA,523
2020-07-12,84.0,False,US-PA,523
2020-07-19,38.0,False,US-PA,523
2020-07-26,47.0,False,US-PA,523
2020-08-02,84.0,False,US-PA,523
2020-08-09,76.0,False,US-PA,523
2020-08-16,85.0,False,US-PA,523
2020-08-23,73.0,False,US-PA,523
2020-08-30,28.0,False,US-PA,523
2020-09-06,45.0,False,US-PA,523
2020-09-13,27.0,False,US-PA,523
2020-09-20,45.0,False,US-PA,523
2020-09-27,75.0,False,US-PA,523
2020-10-04,49.0,False,US-PA,523
2020-10-11,87.0,False,US-PA,523
2020-10-18,77.0,False,US-PA,523
2020-10-25,67.0,False,US-PA,523
2020-11-01,35.0,False,US-PA,523
2020-11-08,53.0,False,US-PA,523
2020-11-15,76.0,False,US-PA,523
2020-11-22,44.0,False,US-PA,523
2020-11-29,55.0,False,US-PA,523
2020-12-06,100.0,False,US-PA,523
2020-12-13,57.0,False,US-PA,523
2020-12-20,58.0,False,US-PA,523
2020-12-27,21.0,False,US-PA,523
2020-01-05,33.0,False,US-RI,559
2020-01-12,0.0,False,US-RI,559
2020-01-19,16.0,False,US-RI,559
2020-01-26,52.0,False,US-RI,559
2020-02-02,32.0,False,US-RI,559
2020-02-09,81.0,False,US-RI,559
2020-02-16,66.0,False,US-RI,559
2020-02-23,16.0,False,US-RI,559
2020-03-01,48.0,False,US-RI,559
2020-03-08,32.0,False,US-RI,559
2020-03-15,46.0,False,US-RI,559
2020-03-22,73.0,False,US-RI,559
2020-03-29,44.0,False,US-RI,559
2020-04-05,58.0,False,US-RI,559
2020-04-12,14.0,False,US-RI,559
2020-04-19,43.0,False,US-RI,559
2020-04-26,42.0,False,US-RI,559
2020-05-03,87.0,False,US-RI,559
2020-05-10,45.0,False,US-RI,559
2020-05-17,31.0,False,US-RI,559
2020-05-24,0.0,False,US-RI,559
2020-05-31,47.0,False,US-RI,559
2020-06-07,46.0,False,US-RI,559
2020-06-14,16.0,False,US-RI,559
2020-06-21,0.0,False,US-RI,559
2020-06-28,50.0,False,US-RI,559
2020-07-05,84.0,False,US-RI,559
2020-07-12,0.0,False,US-RI,559
2020-07-19,17.0,False,US-RI,559
2020-07-26,35.0,False,US-RI,559
2020-08-02,100.0,False,US-RI,559
2020-08-09,49.0,False,US-RI,559
2020-08-16,68.0,False,US-RI,559
2020-08-23,33.0,False,US-RI,559
2020-08-30,49.0,False,US-RI,559
2020-09-06,33.0,False,US-RI,559
2020-09-13,16.0,False,US-RI,559
2020-09-20,16.0,False,US-RI,559
2020-09-27,32.0,False,US-RI,559
2020-10-04,32.0,False,US-RI,559
2020-10-11,34.0,False,US-RI,559
2020-10-18,0.0,False,US-RI,559
2020-10-25,0.0,False,US-RI,559
2020-11-01,28.0,False,US-RI,559
2020-11-08,32.0,False,US-RI,559
2020-11-15,0.0,False,US-RI,559
2020-11-22,0.0,False,US-RI,559
2020-11-29,30.0,False,US-RI,559
2020-12-06,32.0,False,US-RI,559
2020-12-13,0.0,False,US-RI,559
2020-12-20,18.0,False,US-RI,559
2020-12-27,0.0,False,US-RI,559
2020-01-05,24.0,False,US-RI,584
2020-01-12,62.0,False,US-RI,584
2020-01-19,21.0,False,US-RI,584
2020-01-26,20.0,False,US-RI,584
2020-02-02,58.0,False,US-RI,584
2020-02-09,39.0,False,US-RI,584
2020-02-16,55.0,False,US-RI,584
2020-02-23,0.0,False,US-RI,584
2020-03-01,37.0,False,US-RI,584
2020-03-08,45.0,False,US-RI,584
2020-03-15,21.0,False,US-RI,584
2020-03-22,100.0,False,US-RI,584
2020-03-29,39.0,False,US-RI,584
2020-04-05,60.0,False,US-RI,584
2020-04-12,19.0,False,US-RI,584
2020-04-19,19.0,False,US-RI,584
2020-04-26,19.0,False,US-RI,584
2020-05-03,20.0,False,US-RI,584
2020-05-10,42.0,False,US-RI,584
2020-05-17,40.0,False,US-RI,584
2020-05-24,65.0,False,US-RI,584
2020-05-31,62.0,False,US-RI,584
2020-06-07,21.0,False,US-RI,584
2020-06-14,21.0,False,US-RI,584
2020-06-21,22.0,False,US-RI,584
2020-06-28,0.0,False,US-RI,584
2020-07-05,23.0,False,US-RI,584
2020-07-12,0.0,False,US-RI,584
2020-07-19,23.0,False,US-RI,584
2020-07-26,23.0,False,US-RI,584
2020-08-02,0.0,False,US-RI,584
2020-08-09,43.0,False,US-RI,584
2020-08-16,45.0,False,US-RI,584
2020-08-23,20.0,False,US-RI,584
2020-08-30,20.0,False,US-RI,584
2020-09-06,18.0,False,US-RI,584
2020-09-13,35.0,False,US-RI,584
2020-09-20,55.0,False,US-RI,584
2020-09-27,20.0,False,US-RI,584
2020-10-04,0.0,False,US-RI,584
2020-10-11,50.0,False,US-RI,584
2020-10-18,0.0,False,US-RI,584
2020-10-25,73.0,False,US-RI,584
2020-11-01,40.0,False,US-RI,584
2020-11-08,70.0,False,US-RI,584
2020-11-15,0.0,False,US-RI,584
2020-11-22,0.0,False,US-RI,584
2020-11-29,25.0,False,US-RI,584
2020-12-06,0.0,False,US-RI,584
2020-12-13,80.0,False,US-RI,584
2020-12-20,30.0,False,US-RI,584
2020-12-27,54.0,False,US-RI,584
2020-01-05,0.0,False,US-RI,569
2020-01-12,18.0,False,US-RI,569
2020-01-19,18.0,False,US-RI,569
2020-01-26,18.0,False,US-RI,569
2020-02-02,17.0,False,US-RI,569
2020-02-09,0.0,False,US-RI,569
2020-02-16,50.0,False,US-RI,569
2020-02-23,33.0,False,US-RI,569
2020-03-01,0.0,False,US-RI,569
2020-03-08,100.0,False,US-RI,569
2020-03-15,0.0,False,US-RI,569
2020-03-22,19.0,False,US-RI,569
2020-03-29,0.0,False,US-RI,569
2020-04-05,18.0,False,US-RI,569
2020-04-12,17.0,False,US-RI,569
2020-04-19,34.0,False,US-RI,569
2020-04-26,35.0,False,US-RI,569
2020-05-03,34.0,False,US-RI,569
2020-05-10,19.0,False,US-RI,569
2020-05-17,36.0,False,US-RI,569
2020-05-24,0.0,False,US-RI,569
2020-05-31,38.0,False,US-RI,569
2020-06-07,19.0,False,US-RI,569
2020-06-14,58.0,False,US-RI,569
2020-06-21,41.0,False,US-RI,569
2020-06-28,21.0,False,US-RI,569
2020-07-05,20.0,False,US-RI,569
2020-07-12,0.0,False,US-RI,569
2020-07-19,41.0,False,US-RI,569
2020-07-26,21.0,False,US-RI,569
2020-08-02,20.0,False,US-RI,569
2020-08-09,0.0,False,US-RI,569
2020-08-16,0.0,False,US-RI,569
2020-08-23,35.0,False,US-RI,569
2020-08-30,49.0,False,US-RI,569
2020-09-06,34.0,False,US-RI,569
2020-09-13,33.0,False,US-RI,569
2020-09-20,34.0,False,US-RI,569
2020-09-27,18.0,False,US-RI,569
2020-10-04,72.0,False,US-RI,569
2020-10-11,53.0,False,US-RI,569
2020-10-18,38.0,False,US-RI,569
2020-10-25,37.0,False,US-RI,569
2020-11-01,15.0,False,US-RI,569
2020-11-08,18.0,False,US-RI,569
2020-11-15,77.0,False,US-RI,569
2020-11-22,23.0,False,US-RI,569
2020-11-29,20.0,False,US-RI,569
2020-12-06,20.0,False,US-RI,569
2020-12-13,0.0,False,US-RI,569
2020-12-20,0.0,False,US-RI,569
2020-12-27,43.0,False,US-RI,569
2020-01-05,49.0,False,US-RI,544
2020-01-12,28.0,False,US-RI,544
2020-01-19,45.0,False,US-RI,544
2020-01-26,15.0,False,US-RI,544
2020-02-02,36.0,False,US-RI,544
2020-02-09,26.0,False,US-RI,544
2020-02-16,21.0,False,US-RI,544
2020-02-23,28.0,False,US-RI,544
2020-03-01,38.0,False,US-RI,544
2020-03-08,49.0,False,US-RI,544
2020-03-15,35.0,False,US-RI,544
2020-03-22,100.0,False,US-RI,544
2020-03-29,78.0,False,US-RI,544
2020-04-05,60.0,False,US-RI,544
2020-04-12,49.0,False,US-RI,544
2020-04-19,64.0,False,US-RI,544
2020-04-26,25.0,False,US-RI,544
2020-05-03,54.0,False,US-RI,544
2020-05-10,46.0,False,US-RI,544
2020-05-17,53.0,False,US-RI,544
2020-05-24,69.0,False,US-RI,544
2020-05-31,56.0,False,US-RI,544
2020-06-07,73.0,False,US-RI,544
2020-06-14,51.0,False,US-RI,544
2020-06-21,50.0,False,US-RI,544
2020-06-28,57.0,False,US-RI,544
2020-07-05,44.0,False,US-RI,544
2020-07-12,65.0,False,US-RI,544
2020-07-19,44.0,False,US-RI,544
2020-07-26,51.0,False,US-RI,544
2020-08-02,51.0,False,US-RI,544
2020-08-09,61.0,False,US-RI,544
2020-08-16,56.0,False,US-RI,544
2020-08-23,41.0,False,US-RI,544
2020-08-30,58.0,False,US-RI,544
2020-09-06,63.0,False,US-RI,544
2020-09-13,41.0,False,US-RI,544
2020-09-20,63.0,False,US-RI,544
2020-09-27,52.0,False,US-RI,544
2020-10-04,61.0,False,US-RI,544
2020-10-11,58.0,False,US-RI,544
2020-10-18,60.0,False,US-RI,544
2020-10-25,46.0,False,US-RI,544
2020-11-01,32.0,False,US-RI,544
2020-11-08,19.0,False,US-RI,544
2020-11-15,52.0,False,US-RI,544
2020-11-22,24.0,False,US-RI,544
2020-11-29,42.0,False,US-RI,544
2020-12-06,58.0,False,US-RI,544
2020-12-13,35.0,False,US-RI,544
2020-12-20,21.0,False,US-RI,544
2020-12-27,44.0,False,US-RI,544
2020-01-05,55.0,False,US-RI,556
2020-01-12,23.0,False,US-RI,556
2020-01-19,69.0,False,US-RI,556
2020-01-26,63.0,False,US-RI,556
2020-02-02,19.0,False,US-RI,556
2020-02-09,14.0,False,US-RI,556
2020-02-16,19.0,False,US-RI,556
2020-02-23,32.0,False,US-RI,556
2020-03-01,41.0,False,US-RI,556
2020-03-08,37.0,False,US-RI,556
2020-03-15,45.0,False,US-RI,556
2020-03-22,98.0,False,US-RI,556
2020-03-29,81.0,False,US-RI,556
2020-04-05,39.0,False,US-RI,556
2020-04-12,100.0,False,US-RI,556
2020-04-19,41.0,False,US-RI,556
2020-04-26,21.0,False,US-RI,556
2020-05-03,62.0,False,US-RI,556
2020-05-10,43.0,False,US-RI,556
2020-05-17,59.0,False,US-RI,556
2020-05-24,57.0,False,US-RI,556
2020-05-31,65.0,False,US-RI,556
2020-06-07,47.0,False,US-RI,556
2020-06-14,35.0,False,US-RI,556
2020-06-21,41.0,False,US-RI,556
2020-06-28,42.0,False,US-RI,556
