,region,metroCode,food bank
2020-12-20,US-IL,527,30.0
2020-12-27,US-IL,527,29.0
2020-01-05,US-IL,582,0.0
2020-01-12,US-IL,582,65.0
2020-01-19,US-IL,582,0.0
2020-01-26,US-IL,582,65.0
2020-02-02,US-IL,582,64.0
2020-02-09,US-IL,582,0.0
2020-02-16,US-IL,582,0.0
2020-02-23,US-IL,582,0.0
2020-03-01,US-IL,582,55.0
2020-03-08,US-IL,582,0.0
2020-03-15,US-IL,582,0.0
2020-03-22,US-IL,582,0.0
2020-03-29,US-IL,582,0.0
2020-04-05,US-IL,582,0.0
2020-04-12,US-IL,582,0.0
2020-04-19,US-IL,582,0.0
2020-04-26,US-IL,582,0.0
2020-05-03,US-IL,582,0.0
2020-05-10,US-IL,582,0.0
2020-05-17,US-IL,582,0.0
2020-05-24,US-IL,582,0.0
2020-05-31,US-IL,582,0.0
2020-06-07,US-IL,582,0.0
2020-06-14,US-IL,582,0.0
2020-06-21,US-IL,582,0.0
2020-06-28,US-IL,582,0.0
2020-07-05,US-IL,582,0.0
2020-07-12,US-IL,582,100.0
2020-07-19,US-IL,582,0.0
2020-07-26,US-IL,582,0.0
2020-08-02,US-IL,582,0.0
2020-08-09,US-IL,582,0.0
2020-08-16,US-IL,582,0.0
2020-08-23,US-IL,582,0.0
2020-08-30,US-IL,582,0.0
2020-09-06,US-IL,582,0.0
2020-09-13,US-IL,582,0.0
2020-09-20,US-IL,582,0.0
2020-09-27,US-IL,582,0.0
2020-10-04,US-IL,582,0.0
2020-10-11,US-IL,582,0.0
2020-10-18,US-IL,582,0.0
2020-10-25,US-IL,582,0.0
2020-11-01,US-IL,582,0.0
2020-11-08,US-IL,582,0.0
2020-11-15,US-IL,582,0.0
2020-11-22,US-IL,582,0.0
2020-11-29,US-IL,582,0.0
2020-12-06,US-IL,582,0.0
2020-12-13,US-IL,582,0.0
2020-12-20,US-IL,582,0.0
2020-12-27,US-IL,582,0.0
2020-01-05,US-IL,529,0.0
2020-01-12,US-IL,529,0.0
2020-01-19,US-IL,529,0.0
2020-01-26,US-IL,529,0.0
2020-02-02,US-IL,529,20.0
2020-02-09,US-IL,529,41.0
2020-02-16,US-IL,529,20.0
2020-02-23,US-IL,529,0.0
2020-03-01,US-IL,529,16.0
2020-03-08,US-IL,529,0.0
2020-03-15,US-IL,529,39.0
2020-03-22,US-IL,529,0.0
2020-03-29,US-IL,529,100.0
2020-04-05,US-IL,529,76.0
2020-04-12,US-IL,529,54.0
2020-04-19,US-IL,529,54.0
2020-04-26,US-IL,529,74.0
2020-05-03,US-IL,529,56.0
2020-05-10,US-IL,529,19.0
2020-05-17,US-IL,529,58.0
2020-05-24,US-IL,529,40.0
2020-05-31,US-IL,529,20.0
2020-06-07,US-IL,529,0.0
2020-06-14,US-IL,529,0.0
2020-06-21,US-IL,529,21.0
2020-06-28,US-IL,529,21.0
2020-07-05,US-IL,529,64.0
2020-07-12,US-IL,529,22.0
2020-07-19,US-IL,529,0.0
2020-07-26,US-IL,529,42.0
2020-08-02,US-IL,529,65.0
2020-08-09,US-IL,529,43.0
2020-08-16,US-IL,529,0.0
2020-08-23,US-IL,529,39.0
2020-08-30,US-IL,529,39.0
2020-09-06,US-IL,529,21.0
2020-09-13,US-IL,529,42.0
2020-09-20,US-IL,529,22.0
2020-09-27,US-IL,529,24.0
2020-10-04,US-IL,529,25.0
2020-10-11,US-IL,529,0.0
2020-10-18,US-IL,529,25.0
2020-10-25,US-IL,529,50.0
2020-11-01,US-IL,529,21.0
2020-11-08,US-IL,529,72.0
2020-11-15,US-IL,529,0.0
2020-11-22,US-IL,529,0.0
2020-11-29,US-IL,529,23.0
2020-12-06,US-IL,529,48.0
2020-12-13,US-IL,529,24.0
2020-12-20,US-IL,529,27.0
2020-12-27,US-IL,529,0.0
2020-01-05,US-IL,588,0.0
2020-01-12,US-IL,588,26.0
2020-01-19,US-IL,588,27.0
2020-01-26,US-IL,588,53.0
2020-02-02,US-IL,588,52.0
2020-02-09,US-IL,588,54.0
2020-02-16,US-IL,588,0.0
2020-02-23,US-IL,588,52.0
2020-03-01,US-IL,588,26.0
2020-03-08,US-IL,588,26.0
2020-03-15,US-IL,588,74.0
2020-03-22,US-IL,588,72.0
2020-03-29,US-IL,588,93.0
2020-04-05,US-IL,588,24.0
2020-04-12,US-IL,588,66.0
2020-04-19,US-IL,588,22.0
2020-04-26,US-IL,588,23.0
2020-05-03,US-IL,588,70.0
2020-05-10,US-IL,588,0.0
2020-05-17,US-IL,588,0.0
2020-05-24,US-IL,588,26.0
2020-05-31,US-IL,588,0.0
2020-06-07,US-IL,588,25.0
2020-06-14,US-IL,588,52.0
2020-06-21,US-IL,588,26.0
2020-06-28,US-IL,588,0.0
2020-07-05,US-IL,588,0.0
2020-07-12,US-IL,588,0.0
2020-07-19,US-IL,588,81.0
2020-07-26,US-IL,588,83.0
2020-08-02,US-IL,588,54.0
2020-08-09,US-IL,588,0.0
2020-08-16,US-IL,588,0.0
2020-08-23,US-IL,588,0.0
2020-08-30,US-IL,588,25.0
2020-09-06,US-IL,588,74.0
2020-09-13,US-IL,588,0.0
2020-09-20,US-IL,588,26.0
2020-09-27,US-IL,588,27.0
2020-10-04,US-IL,588,58.0
2020-10-11,US-IL,588,63.0
2020-10-18,US-IL,588,31.0
2020-10-25,US-IL,588,62.0
2020-11-01,US-IL,588,100.0
2020-11-08,US-IL,588,0.0
2020-11-15,US-IL,588,61.0
2020-11-22,US-IL,588,0.0
2020-11-29,US-IL,588,59.0
2020-12-06,US-IL,588,60.0
2020-12-13,US-IL,588,31.0
2020-12-20,US-IL,588,64.0
2020-12-27,US-IL,588,60.0
2020-01-05,US-IL,581,0.0
2020-01-12,US-IL,581,0.0
2020-01-19,US-IL,581,0.0
2020-01-26,US-IL,581,0.0
2020-02-02,US-IL,581,0.0
2020-02-09,US-IL,581,0.0
2020-02-16,US-IL,581,0.0
2020-02-23,US-IL,581,0.0
2020-03-01,US-IL,581,0.0
2020-03-08,US-IL,581,0.0
2020-03-15,US-IL,581,0.0
2020-03-22,US-IL,581,0.0
2020-03-29,US-IL,581,0.0
2020-04-05,US-IL,581,0.0
2020-04-12,US-IL,581,0.0
2020-04-19,US-IL,581,0.0
2020-04-26,US-IL,581,44.0
2020-05-03,US-IL,581,0.0
2020-05-10,US-IL,581,0.0
2020-05-17,US-IL,581,0.0
2020-05-24,US-IL,581,0.0
2020-05-31,US-IL,581,47.0
2020-06-07,US-IL,581,48.0
2020-06-14,US-IL,581,0.0
2020-06-21,US-IL,581,100.0
2020-06-28,US-IL,581,0.0
2020-07-05,US-IL,581,0.0
2020-07-12,US-IL,581,53.0
2020-07-19,US-IL,581,0.0
2020-07-26,US-IL,581,0.0
2020-08-02,US-IL,581,0.0
2020-08-09,US-IL,581,0.0
2020-08-16,US-IL,581,0.0
2020-08-23,US-IL,581,0.0
2020-08-30,US-IL,581,0.0
2020-09-06,US-IL,581,0.0
2020-09-13,US-IL,581,46.0
2020-09-20,US-IL,581,0.0
2020-09-27,US-IL,581,0.0
2020-10-04,US-IL,581,0.0
2020-10-11,US-IL,581,0.0
2020-10-18,US-IL,581,0.0
2020-10-25,US-IL,581,0.0
2020-11-01,US-IL,581,0.0
2020-11-08,US-IL,581,0.0
2020-11-15,US-IL,581,0.0
2020-11-22,US-IL,581,0.0
2020-11-29,US-IL,581,51.0
2020-12-06,US-IL,581,0.0
2020-12-13,US-IL,581,0.0
2020-12-20,US-IL,581,0.0
2020-12-27,US-IL,581,51.0
2020-01-05,US-IN,637,20.0
2020-01-12,US-IN,637,19.0
2020-01-19,US-IN,637,38.0
2020-01-26,US-IN,637,0.0
2020-02-02,US-IN,637,17.0
2020-02-09,US-IN,637,18.0
2020-02-16,US-IN,637,18.0
2020-02-23,US-IN,637,17.0
2020-03-01,US-IN,637,52.0
2020-03-08,US-IN,637,52.0
2020-03-15,US-IN,637,0.0
2020-03-22,US-IN,637,100.0
2020-03-29,US-IN,637,34.0
2020-04-05,US-IN,637,52.0
2020-04-12,US-IN,637,82.0
2020-04-19,US-IN,637,50.0
2020-04-26,US-IN,637,33.0
2020-05-03,US-IN,637,32.0
2020-05-10,US-IN,637,50.0
2020-05-17,US-IN,637,0.0
2020-05-24,US-IN,637,52.0
2020-05-31,US-IN,637,35.0
2020-06-07,US-IN,637,17.0
2020-06-14,US-IN,637,36.0
2020-06-21,US-IN,637,72.0
2020-06-28,US-IN,637,0.0
2020-07-05,US-IN,637,38.0
2020-07-12,US-IN,637,56.0
2020-07-19,US-IN,637,18.0
2020-07-26,US-IN,637,0.0
2020-08-02,US-IN,637,0.0
2020-08-09,US-IN,637,24.0
2020-08-16,US-IN,637,41.0
2020-08-23,US-IN,637,0.0
2020-08-30,US-IN,637,35.0
2020-09-06,US-IN,637,33.0
2020-09-13,US-IN,637,16.0
2020-09-20,US-IN,637,0.0
2020-09-27,US-IN,637,19.0
2020-10-04,US-IN,637,0.0
2020-10-11,US-IN,637,0.0
2020-10-18,US-IN,637,20.0
2020-10-25,US-IN,637,0.0
2020-11-01,US-IN,637,17.0
2020-11-08,US-IN,637,18.0
2020-11-15,US-IN,637,39.0
2020-11-22,US-IN,637,21.0
2020-11-29,US-IN,637,0.0
2020-12-06,US-IN,637,38.0
2020-12-13,US-IN,637,37.0
2020-12-20,US-IN,637,20.0
2020-12-27,US-IN,637,0.0
2020-01-05,US-IN,682,0.0
2020-01-12,US-IN,682,0.0
2020-01-19,US-IN,682,76.0
2020-01-26,US-IN,682,0.0
2020-02-02,US-IN,682,0.0
2020-02-09,US-IN,682,0.0
2020-02-16,US-IN,682,37.0
2020-02-23,US-IN,682,0.0
2020-03-01,US-IN,682,0.0
2020-03-08,US-IN,682,0.0
2020-03-15,US-IN,682,0.0
2020-03-22,US-IN,682,0.0
2020-03-29,US-IN,682,0.0
2020-04-05,US-IN,682,100.0
2020-04-12,US-IN,682,30.0
2020-04-19,US-IN,682,32.0
2020-04-26,US-IN,682,33.0
2020-05-03,US-IN,682,33.0
2020-05-10,US-IN,682,67.0
2020-05-17,US-IN,682,0.0
2020-05-24,US-IN,682,0.0
2020-05-31,US-IN,682,35.0
2020-06-07,US-IN,682,36.0
2020-06-14,US-IN,682,74.0
2020-06-21,US-IN,682,0.0
2020-06-28,US-IN,682,0.0
2020-07-05,US-IN,682,0.0
2020-07-12,US-IN,682,0.0
2020-07-19,US-IN,682,0.0
2020-07-26,US-IN,682,0.0
2020-08-02,US-IN,682,0.0
2020-08-09,US-IN,682,0.0
2020-08-16,US-IN,682,0.0
2020-08-23,US-IN,682,0.0
2020-08-30,US-IN,682,0.0
2020-09-06,US-IN,682,0.0
2020-09-13,US-IN,682,37.0
2020-09-20,US-IN,682,37.0
2020-09-27,US-IN,682,40.0
2020-10-04,US-IN,682,42.0
2020-10-11,US-IN,682,0.0
2020-10-18,US-IN,682,0.0
2020-10-25,US-IN,682,43.0
2020-11-01,US-IN,682,35.0
2020-11-08,US-IN,682,83.0
2020-11-15,US-IN,682,42.0
2020-11-22,US-IN,682,41.0
2020-11-29,US-IN,682,0.0
2020-12-06,US-IN,682,0.0
2020-12-13,US-IN,682,42.0
2020-12-20,US-IN,682,43.0
2020-12-27,US-IN,682,41.0
2020-01-05,US-IN,679,36.0
2020-01-12,US-IN,679,34.0
2020-01-19,US-IN,679,0.0
2020-01-26,US-IN,679,0.0
2020-02-02,US-IN,679,17.0
2020-02-09,US-IN,679,0.0
2020-02-16,US-IN,679,35.0
2020-02-23,US-IN,679,17.0
2020-03-01,US-IN,679,34.0
2020-03-08,US-IN,679,17.0
2020-03-15,US-IN,679,73.0
2020-03-22,US-IN,679,100.0
2020-03-29,US-IN,679,17.0
2020-04-05,US-IN,679,36.0
2020-04-12,US-IN,679,84.0
2020-04-19,US-IN,679,30.0
2020-04-26,US-IN,679,16.0
2020-05-03,US-IN,679,46.0
2020-05-10,US-IN,679,16.0
2020-05-17,US-IN,679,61.0
2020-05-24,US-IN,679,0.0
2020-05-31,US-IN,679,33.0
2020-06-07,US-IN,679,33.0
2020-06-14,US-IN,679,52.0
2020-06-21,US-IN,679,17.0
2020-06-28,US-IN,679,71.0
2020-07-05,US-IN,679,0.0
2020-07-12,US-IN,679,70.0
2020-07-19,US-IN,679,18.0
2020-07-26,US-IN,679,18.0
2020-08-02,US-IN,679,18.0
2020-08-09,US-IN,679,18.0
2020-08-16,US-IN,679,0.0
2020-08-23,US-IN,679,16.0
2020-08-30,US-IN,679,16.0
2020-09-06,US-IN,679,16.0
2020-09-13,US-IN,679,0.0
2020-09-20,US-IN,679,16.0
2020-09-27,US-IN,679,0.0
2020-10-04,US-IN,679,0.0
2020-10-11,US-IN,679,19.0
2020-10-18,US-IN,679,0.0
2020-10-25,US-IN,679,0.0
2020-11-01,US-IN,679,0.0
2020-11-08,US-IN,679,0.0
2020-11-15,US-IN,679,37.0
2020-11-22,US-IN,679,57.0
2020-11-29,US-IN,679,19.0
2020-12-06,US-IN,679,59.0
2020-12-13,US-IN,679,60.0
2020-12-20,US-IN,679,64.0
2020-12-27,US-IN,679,21.0
2020-01-05,US-IN,652,69.0
2020-01-12,US-IN,652,22.0
2020-01-19,US-IN,652,45.0
2020-01-26,US-IN,652,0.0
2020-02-02,US-IN,652,22.0
2020-02-09,US-IN,652,22.0
2020-02-16,US-IN,652,22.0
2020-02-23,US-IN,652,0.0
2020-03-01,US-IN,652,21.0
2020-03-08,US-IN,652,21.0
2020-03-15,US-IN,652,43.0
2020-03-22,US-IN,652,62.0
2020-03-29,US-IN,652,61.0
2020-04-05,US-IN,652,41.0
2020-04-12,US-IN,652,79.0
2020-04-19,US-IN,652,40.0
2020-04-26,US-IN,652,20.0
2020-05-03,US-IN,652,100.0
2020-05-10,US-IN,652,41.0
2020-05-17,US-IN,652,43.0
2020-05-24,US-IN,652,64.0
2020-05-31,US-IN,652,0.0
2020-06-07,US-IN,652,22.0
2020-06-14,US-IN,652,45.0
2020-06-21,US-IN,652,46.0
2020-06-28,US-IN,652,0.0
2020-07-05,US-IN,652,0.0
2020-07-12,US-IN,652,47.0
2020-07-19,US-IN,652,24.0
2020-07-26,US-IN,652,0.0
2020-08-02,US-IN,652,71.0
2020-08-09,US-IN,652,0.0
2020-08-16,US-IN,652,0.0
2020-08-23,US-IN,652,22.0
2020-08-30,US-IN,652,22.0
2020-09-06,US-IN,652,0.0
2020-09-13,US-IN,652,0.0
2020-09-20,US-IN,652,0.0
2020-09-27,US-IN,652,47.0
2020-10-04,US-IN,652,0.0
2020-10-11,US-IN,652,0.0
2020-10-18,US-IN,652,0.0
2020-10-25,US-IN,652,25.0
2020-11-01,US-IN,652,0.0
2020-11-08,US-IN,652,48.0
2020-11-15,US-IN,652,75.0
2020-11-22,US-IN,652,50.0
2020-11-29,US-IN,652,0.0
2020-12-06,US-IN,652,24.0
2020-12-13,US-IN,652,75.0
2020-12-20,US-IN,652,0.0
2020-12-27,US-IN,652,25.0
2020-01-05,US-IN,631,0.0
2020-01-12,US-IN,631,0.0
2020-01-19,US-IN,631,0.0
2020-01-26,US-IN,631,0.0
2020-02-02,US-IN,631,0.0
2020-02-09,US-IN,631,0.0
2020-02-16,US-IN,631,0.0
2020-02-23,US-IN,631,0.0
2020-03-01,US-IN,631,100.0
2020-03-08,US-IN,631,0.0
2020-03-15,US-IN,631,0.0
2020-03-22,US-IN,631,0.0
2020-03-29,US-IN,631,0.0
2020-04-05,US-IN,631,0.0
2020-04-12,US-IN,631,0.0
2020-04-19,US-IN,631,0.0
2020-04-26,US-IN,631,0.0
2020-05-03,US-IN,631,0.0
2020-05-10,US-IN,631,0.0
2020-05-17,US-IN,631,0.0
2020-05-24,US-IN,631,0.0
2020-05-31,US-IN,631,0.0
2020-06-07,US-IN,631,0.0
2020-06-14,US-IN,631,0.0
2020-06-21,US-IN,631,0.0
2020-06-28,US-IN,631,0.0
2020-07-05,US-IN,631,0.0
2020-07-12,US-IN,631,0.0
2020-07-19,US-IN,631,0.0
2020-07-26,US-IN,631,0.0
2020-08-02,US-IN,631,0.0
2020-08-09,US-IN,631,0.0
2020-08-16,US-IN,631,0.0
2020-08-23,US-IN,631,0.0
2020-08-30,US-IN,631,0.0
2020-09-06,US-IN,631,0.0
2020-09-13,US-IN,631,0.0
2020-09-20,US-IN,631,0.0
2020-09-27,US-IN,631,0.0
2020-10-04,US-IN,631,0.0
2020-10-11,US-IN,631,0.0
2020-10-18,US-IN,631,0.0
2020-10-25,US-IN,631,0.0
2020-11-01,US-IN,631,100.0
2020-11-08,US-IN,631,0.0
2020-11-15,US-IN,631,0.0
2020-11-22,US-IN,631,0.0
2020-11-29,US-IN,631,0.0
2020-12-06,US-IN,631,0.0
2020-12-13,US-IN,631,0.0
2020-12-20,US-IN,631,0.0
2020-12-27,US-IN,631,0.0
2020-01-05,US-IN,611,43.0
2020-01-12,US-IN,611,83.0
2020-01-19,US-IN,611,0.0
2020-01-26,US-IN,611,45.0
2020-02-02,US-IN,611,0.0
2020-02-09,US-IN,611,0.0
2020-02-16,US-IN,611,45.0
2020-02-23,US-IN,611,0.0
2020-03-01,US-IN,611,0.0
2020-03-08,US-IN,611,0.0
2020-03-15,US-IN,611,40.0
2020-03-22,US-IN,611,38.0
2020-03-29,US-IN,611,0.0
2020-04-05,US-IN,611,0.0
2020-04-12,US-IN,611,36.0
2020-04-19,US-IN,611,38.0
2020-04-26,US-IN,611,38.0
2020-05-03,US-IN,611,0.0
2020-05-10,US-IN,611,39.0
2020-05-17,US-IN,611,79.0
2020-05-24,US-IN,611,0.0
2020-05-31,US-IN,611,0.0
2020-06-07,US-IN,611,42.0
2020-06-14,US-IN,611,0.0
2020-06-21,US-IN,611,0.0
2020-06-28,US-IN,611,0.0
2020-07-05,US-IN,611,0.0
2020-07-12,US-IN,611,0.0
2020-07-19,US-IN,611,0.0
2020-07-26,US-IN,611,0.0
2020-08-02,US-IN,611,0.0
2020-08-09,US-IN,611,46.0
2020-08-16,US-IN,611,0.0
2020-08-23,US-IN,611,0.0
2020-08-30,US-IN,611,0.0
2020-09-06,US-IN,611,0.0
2020-09-13,US-IN,611,0.0
2020-09-20,US-IN,611,0.0
2020-09-27,US-IN,611,0.0
2020-10-04,US-IN,611,0.0
2020-10-11,US-IN,611,53.0
2020-10-18,US-IN,611,100.0
2020-10-25,US-IN,611,0.0
2020-11-01,US-IN,611,0.0
2020-11-08,US-IN,611,0.0
2020-11-15,US-IN,611,0.0
2020-11-22,US-IN,611,0.0
2020-11-29,US-IN,611,0.0
2020-12-06,US-IN,611,0.0
2020-12-13,US-IN,611,47.0
2020-12-20,US-IN,611,0.0
2020-12-27,US-IN,611,0.0
2020-01-05,US-IN,624,0.0
2020-01-12,US-IN,624,0.0
2020-01-19,US-IN,624,100.0
2020-01-26,US-IN,624,0.0
2020-02-02,US-IN,624,0.0
2020-02-09,US-IN,624,0.0
2020-02-16,US-IN,624,0.0
2020-02-23,US-IN,624,0.0
2020-03-01,US-IN,624,48.0
2020-03-08,US-IN,624,48.0
2020-03-15,US-IN,624,0.0
2020-03-22,US-IN,624,0.0
2020-03-29,US-IN,624,43.0
2020-04-05,US-IN,624,44.0
2020-04-12,US-IN,624,0.0
2020-04-19,US-IN,624,0.0
2020-04-26,US-IN,624,45.0
2020-05-03,US-IN,624,0.0
2020-05-10,US-IN,624,0.0
2020-05-17,US-IN,624,46.0
2020-05-24,US-IN,624,48.0
2020-05-31,US-IN,624,0.0
2020-06-07,US-IN,624,0.0
2020-06-14,US-IN,624,0.0
2020-06-21,US-IN,624,52.0
2020-06-28,US-IN,624,0.0
2020-07-05,US-IN,624,53.0
2020-07-12,US-IN,624,0.0
2020-07-19,US-IN,624,0.0
2020-07-26,US-IN,624,0.0
2020-08-02,US-IN,624,0.0
2020-08-09,US-IN,624,0.0
2020-08-16,US-IN,624,53.0
2020-08-23,US-IN,624,0.0
2020-08-30,US-IN,624,47.0
2020-09-06,US-IN,624,0.0
2020-09-13,US-IN,624,0.0
2020-09-20,US-IN,624,0.0
2020-09-27,US-IN,624,0.0
2020-10-04,US-IN,624,0.0
2020-10-11,US-IN,624,0.0
2020-10-18,US-IN,624,0.0
2020-10-25,US-IN,624,54.0
2020-11-01,US-IN,624,0.0
2020-11-08,US-IN,624,0.0
2020-11-15,US-IN,624,0.0
2020-11-22,US-IN,624,0.0
2020-11-29,US-IN,624,0.0
2020-12-06,US-IN,624,0.0
2020-12-13,US-IN,624,0.0
2020-12-20,US-IN,624,0.0
2020-12-27,US-IN,624,0.0
2020-01-05,US-IA,603,0.0
2020-01-12,US-IA,603,0.0
2020-01-19,US-IA,603,0.0
2020-01-26,US-IA,603,0.0
2020-02-02,US-IA,603,0.0
2020-02-09,US-IA,603,0.0
2020-02-16,US-IA,603,0.0
2020-02-23,US-IA,603,0.0
2020-03-01,US-IA,603,0.0
2020-03-08,US-IA,603,0.0
2020-03-15,US-IA,603,0.0
2020-03-22,US-IA,603,0.0
2020-03-29,US-IA,603,0.0
2020-04-05,US-IA,603,0.0
2020-04-12,US-IA,603,0.0
2020-04-19,US-IA,603,0.0
2020-04-26,US-IA,603,0.0
2020-05-03,US-IA,603,0.0
2020-05-10,US-IA,603,0.0
2020-05-17,US-IA,603,0.0
2020-05-24,US-IA,603,0.0
2020-05-31,US-IA,603,56.0
2020-06-07,US-IA,603,0.0
2020-06-14,US-IA,603,0.0
2020-06-21,US-IA,603,0.0
2020-06-28,US-IA,603,0.0
2020-07-05,US-IA,603,58.0
2020-07-12,US-IA,603,0.0
2020-07-19,US-IA,603,0.0
2020-07-26,US-IA,603,0.0
2020-08-02,US-IA,603,0.0
2020-08-09,US-IA,603,0.0
2020-08-16,US-IA,603,0.0
2020-08-23,US-IA,603,0.0
2020-08-30,US-IA,603,52.0
2020-09-06,US-IA,603,0.0
2020-09-13,US-IA,603,0.0
2020-09-20,US-IA,603,0.0
2020-09-27,US-IA,603,59.0
2020-10-04,US-IA,603,61.0
2020-10-11,US-IA,603,0.0
2020-10-18,US-IA,603,0.0
2020-10-25,US-IA,603,0.0
2020-11-01,US-IA,603,100.0
2020-11-08,US-IA,603,0.0
2020-11-15,US-IA,603,0.0
2020-11-22,US-IA,603,0.0
2020-11-29,US-IA,603,59.0
2020-12-06,US-IA,603,0.0
2020-12-13,US-IA,603,0.0
2020-12-20,US-IA,603,0.0
2020-12-27,US-IA,603,0.0
2020-01-05,US-IA,616,15.0
2020-01-12,US-IA,616,14.0
2020-01-19,US-IA,616,0.0
2020-01-26,US-IA,616,15.0
2020-02-02,US-IA,616,30.0
2020-02-09,US-IA,616,15.0
2020-02-16,US-IA,616,15.0
2020-02-23,US-IA,616,100.0
2020-03-01,US-IA,616,14.0
2020-03-08,US-IA,616,0.0
2020-03-15,US-IA,616,0.0
2020-03-22,US-IA,616,55.0
2020-03-29,US-IA,616,0.0
2020-04-05,US-IA,616,40.0
2020-04-12,US-IA,616,13.0
2020-04-19,US-IA,616,39.0
2020-04-26,US-IA,616,13.0
2020-05-03,US-IA,616,39.0
2020-05-10,US-IA,616,26.0
2020-05-17,US-IA,616,14.0
2020-05-24,US-IA,616,0.0
2020-05-31,US-IA,616,28.0
2020-06-07,US-IA,616,14.0
2020-06-14,US-IA,616,15.0
2020-06-21,US-IA,616,30.0
2020-06-28,US-IA,616,0.0
2020-07-05,US-IA,616,30.0
2020-07-12,US-IA,616,15.0
2020-07-19,US-IA,616,0.0
2020-07-26,US-IA,616,0.0
2020-08-02,US-IA,616,31.0
2020-08-09,US-IA,616,16.0
2020-08-16,US-IA,616,0.0
2020-08-23,US-IA,616,15.0
2020-08-30,US-IA,616,0.0
2020-09-06,US-IA,616,0.0
2020-09-13,US-IA,616,14.0
2020-09-20,US-IA,616,15.0
2020-09-27,US-IA,616,0.0
2020-10-04,US-IA,616,16.0
2020-10-11,US-IA,616,17.0
2020-10-18,US-IA,616,34.0
2020-10-25,US-IA,616,17.0
2020-11-01,US-IA,616,0.0
2020-11-08,US-IA,616,32.0
2020-11-15,US-IA,616,33.0
2020-11-22,US-IA,616,68.0
2020-11-29,US-IA,616,16.0
2020-12-06,US-IA,616,32.0
2020-12-13,US-IA,616,0.0
2020-12-20,US-IA,616,35.0
2020-12-27,US-IA,616,17.0
2020-01-05,US-IA,638,0.0
2020-01-12,US-IA,638,0.0
2020-01-19,US-IA,638,0.0
2020-01-26,US-IA,638,0.0
2020-02-02,US-IA,638,0.0
2020-02-09,US-IA,638,0.0
2020-02-16,US-IA,638,0.0
2020-02-23,US-IA,638,0.0
2020-03-01,US-IA,638,0.0
2020-03-08,US-IA,638,95.0
2020-03-15,US-IA,638,0.0
2020-03-22,US-IA,638,0.0
2020-03-29,US-IA,638,0.0
2020-04-05,US-IA,638,0.0
2020-04-12,US-IA,638,0.0
2020-04-19,US-IA,638,42.0
2020-04-26,US-IA,638,0.0
2020-05-03,US-IA,638,44.0
2020-05-10,US-IA,638,0.0
2020-05-17,US-IA,638,47.0
2020-05-24,US-IA,638,47.0
2020-05-31,US-IA,638,0.0
2020-06-07,US-IA,638,0.0
2020-06-14,US-IA,638,0.0
2020-06-21,US-IA,638,0.0
2020-06-28,US-IA,638,0.0
2020-07-05,US-IA,638,52.0
2020-07-12,US-IA,638,0.0
2020-07-19,US-IA,638,0.0
2020-07-26,US-IA,638,0.0
2020-08-02,US-IA,638,0.0
2020-08-09,US-IA,638,100.0
2020-08-16,US-IA,638,0.0
2020-08-23,US-IA,638,0.0
2020-08-30,US-IA,638,0.0
2020-09-06,US-IA,638,0.0
2020-09-13,US-IA,638,47.0
2020-09-20,US-IA,638,0.0
2020-09-27,US-IA,638,0.0
2020-10-04,US-IA,638,0.0
2020-10-11,US-IA,638,0.0
2020-10-18,US-IA,638,0.0
2020-10-25,US-IA,638,55.0
2020-11-01,US-IA,638,0.0
2020-11-08,US-IA,638,0.0
2020-11-15,US-IA,638,52.0
2020-11-22,US-IA,638,0.0
2020-11-29,US-IA,638,53.0
2020-12-06,US-IA,638,52.0
2020-12-13,US-IA,638,0.0
2020-12-20,US-IA,638,0.0
2020-12-27,US-IA,638,0.0
2020-01-05,US-IA,605,0.0
2020-01-12,US-IA,605,57.0
2020-01-19,US-IA,605,0.0
2020-01-26,US-IA,605,0.0
2020-02-02,US-IA,605,0.0
2020-02-09,US-IA,605,0.0
2020-02-16,US-IA,605,0.0
2020-02-23,US-IA,605,0.0
2020-03-01,US-IA,605,0.0
2020-03-08,US-IA,605,0.0
2020-03-15,US-IA,605,55.0
2020-03-22,US-IA,605,52.0
2020-03-29,US-IA,605,0.0
2020-04-05,US-IA,605,0.0
2020-04-12,US-IA,605,48.0
2020-04-19,US-IA,605,100.0
2020-04-26,US-IA,605,50.0
2020-05-03,US-IA,605,0.0
2020-05-10,US-IA,605,0.0
2020-05-17,US-IA,605,0.0
2020-05-24,US-IA,605,57.0
2020-05-31,US-IA,605,0.0
2020-06-07,US-IA,605,0.0
2020-06-14,US-IA,605,0.0
2020-06-21,US-IA,605,58.0
2020-06-28,US-IA,605,59.0
2020-07-05,US-IA,605,0.0
2020-07-12,US-IA,605,0.0
2020-07-19,US-IA,605,0.0
2020-07-26,US-IA,605,0.0
2020-08-02,US-IA,605,60.0
2020-08-09,US-IA,605,0.0
2020-08-16,US-IA,605,0.0
2020-08-23,US-IA,605,0.0
2020-08-30,US-IA,605,0.0
2020-09-06,US-IA,605,53.0
2020-09-13,US-IA,605,0.0
2020-09-20,US-IA,605,0.0
2020-09-27,US-IA,605,0.0
2020-10-04,US-IA,605,60.0
2020-10-11,US-IA,605,0.0
2020-10-18,US-IA,605,0.0
2020-10-25,US-IA,605,0.0
2020-11-01,US-IA,605,0.0
2020-11-08,US-IA,605,0.0
2020-11-15,US-IA,605,0.0
2020-11-22,US-IA,605,0.0
